Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,response,create_date,version,Sample Name,source_name,SRA Study,tissue,treatment
SRR13521371,RNA-Seq,58,1017275630,PRJNA694637,SAMN17528760,377433262,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932161,GSM5034002,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:07:00Z,1,GSM5034002,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521372,RNA-Seq,58,236630488,PRJNA694637,SAMN17528759,86008378,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932162,GSM5034003,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:03:00Z,1,GSM5034003,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521373,RNA-Seq,58,1850804766,PRJNA694637,SAMN17528759,679075759,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932162,GSM5034003,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:15:00Z,1,GSM5034003,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521374,RNA-Seq,58,663444948,PRJNA694637,SAMN17528759,239207257,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932162,GSM5034003,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:05:00Z,1,GSM5034003,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521375,RNA-Seq,58,1397548802,PRJNA694637,SAMN17528759,509834272,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932162,GSM5034003,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:10:00Z,1,GSM5034003,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521376,RNA-Seq,58,891525946,PRJNA694637,SAMN17528759,332436458,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932162,GSM5034003,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:06:00Z,1,GSM5034003,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521377,RNA-Seq,58,292791772,PRJNA694637,SAMN17528758,105206481,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932163,GSM5034004,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:37:00Z,1,GSM5034004,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521378,RNA-Seq,58,2306258524,PRJNA694637,SAMN17528758,839468298,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932163,GSM5034004,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:13:00Z,1,GSM5034004,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521379,RNA-Seq,58,811957022,PRJNA694637,SAMN17528758,291020715,GEO,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932163,GSM5034004,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:06:00Z,1,GSM5034004,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521380,RNA-Seq,58,1728037094,PRJNA694637,SAMN17528758,625679711,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932163,GSM5034004,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:12:00Z,1,GSM5034004,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521381,RNA-Seq,58,1133245064,PRJNA694637,SAMN17528758,418673375,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932163,GSM5034004,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:08:00Z,1,GSM5034004,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521382,RNA-Seq,58,263523754,PRJNA694637,SAMN17528710,94982630,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932164,GSM5034005,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:36:00Z,1,GSM5034005,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521383,RNA-Seq,58,2069235492,PRJNA694637,SAMN17528710,755831163,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932164,GSM5034005,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:14:00Z,1,GSM5034005,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521384,RNA-Seq,58,711762370,PRJNA694637,SAMN17528710,256365719,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932164,GSM5034005,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:06:00Z,1,GSM5034005,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521385,RNA-Seq,58,1539810796,PRJNA694637,SAMN17528710,560053667,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932164,GSM5034005,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:12:00Z,1,GSM5034005,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521386,RNA-Seq,58,1026972766,PRJNA694637,SAMN17528710,380561913,GEO,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX9932164,GSM5034005,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:07:00Z,1,GSM5034005,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521387,RNA-Seq,58,340937166,PRJNA694637,SAMN17528709,124370075,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932165,GSM5034006,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:04:00Z,1,GSM5034006,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521388,RNA-Seq,58,2689164200,PRJNA694637,SAMN17528709,989162269,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932165,GSM5034006,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:19:00Z,1,GSM5034006,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521389,RNA-Seq,58,969810344,PRJNA694637,SAMN17528709,348342550,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932165,GSM5034006,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:08:00Z,1,GSM5034006,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521390,RNA-Seq,58,2040117520,PRJNA694637,SAMN17528709,743643330,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932165,GSM5034006,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:17:00Z,1,GSM5034006,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521391,RNA-Seq,58,1271556968,PRJNA694637,SAMN17528709,476237007,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932165,GSM5034006,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:09:00Z,1,GSM5034006,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521392,RNA-Seq,58,340833520,PRJNA694637,SAMN17528708,122826096,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932166,GSM5034007,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:04:00Z,1,GSM5034007,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521393,RNA-Seq,58,2664380336,PRJNA694637,SAMN17528708,971582282,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932166,GSM5034007,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:17:00Z,1,GSM5034007,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521394,RNA-Seq,58,927074552,PRJNA694637,SAMN17528708,332591293,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932166,GSM5034007,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:07:00Z,1,GSM5034007,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521395,RNA-Seq,58,1979454740,PRJNA694637,SAMN17528708,718430074,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932166,GSM5034007,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:14:00Z,1,GSM5034007,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521396,RNA-Seq,58,1300979150,PRJNA694637,SAMN17528708,481702339,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932166,GSM5034007,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:09:00Z,1,GSM5034007,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521397,RNA-Seq,58,294647366,PRJNA694637,SAMN17528707,105937546,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX9932106,GSM5034008,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:04:00Z,1,GSM5034008,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521398,RNA-Seq,58,2300029672,PRJNA694637,SAMN17528707,837919454,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932106,GSM5034008,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:30:00Z,1,GSM5034008,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521399,RNA-Seq,58,804272950,PRJNA694637,SAMN17528707,288435028,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932106,GSM5034008,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:07:00Z,1,GSM5034008,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521400,RNA-Seq,58,1717798934,PRJNA694637,SAMN17528707,622855817,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932106,GSM5034008,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:13:00Z,1,GSM5034008,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521401,RNA-Seq,58,1127743938,PRJNA694637,SAMN17528707,417305864,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932106,GSM5034008,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:09:00Z,1,GSM5034008,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521402,RNA-Seq,58,237506926,PRJNA694637,SAMN17528706,87778488,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932107,GSM5034009,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:04:00Z,1,GSM5034009,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521403,RNA-Seq,58,1860689068,PRJNA694637,SAMN17528706,695964246,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932107,GSM5034009,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:14:00Z,1,GSM5034009,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521404,RNA-Seq,58,662853116,PRJNA694637,SAMN17528706,244270354,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932107,GSM5034009,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:06:00Z,1,GSM5034009,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521405,RNA-Seq,58,1404436708,PRJNA694637,SAMN17528706,522910047,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932107,GSM5034009,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:09:00Z,1,GSM5034009,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521406,RNA-Seq,58,910031484,PRJNA694637,SAMN17528706,345341254,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932107,GSM5034009,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:08:00Z,1,GSM5034009,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521407,RNA-Seq,58,281937652,PRJNA694637,SAMN17528705,99327637,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX9932108,GSM5034010,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:04:00Z,1,GSM5034010,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521408,RNA-Seq,58,2184836626,PRJNA694637,SAMN17528705,779474527,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX9932108,GSM5034010,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:12:00Z,1,GSM5034010,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521409,RNA-Seq,58,773369390,PRJNA694637,SAMN17528705,271548288,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932108,GSM5034010,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:07:00Z,1,GSM5034010,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521410,RNA-Seq,58,1646275654,PRJNA694637,SAMN17528705,583721460,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932108,GSM5034010,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:12:00Z,1,GSM5034010,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521411,RNA-Seq,58,1060267782,PRJNA694637,SAMN17528705,384853256,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932108,GSM5034010,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:08:00Z,1,GSM5034010,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521412,RNA-Seq,58,292939266,PRJNA694637,SAMN17528704,105827974,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932109,GSM5034011,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:05:00Z,1,GSM5034011,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521413,RNA-Seq,58,2278127886,PRJNA694637,SAMN17528704,834384238,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932109,GSM5034011,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:16:00Z,1,GSM5034011,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521414,RNA-Seq,58,803739872,PRJNA694637,SAMN17528704,290468994,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932109,GSM5034011,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:08:00Z,1,GSM5034011,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521415,RNA-Seq,58,1714872080,PRJNA694637,SAMN17528704,625212943,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932109,GSM5034011,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:13:00Z,1,GSM5034011,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521416,RNA-Seq,58,1116115518,PRJNA694637,SAMN17528704,414495643,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932109,GSM5034011,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:09:00Z,1,GSM5034011,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521417,RNA-Seq,58,351256642,PRJNA694637,SAMN17528703,125034139,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932110,GSM5034012,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:05:00Z,1,GSM5034012,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521418,RNA-Seq,58,2764755368,PRJNA694637,SAMN17528703,998145345,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932110,GSM5034012,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:22:00Z,1,GSM5034012,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521419,RNA-Seq,58,957614742,PRJNA694637,SAMN17528703,341522983,GEO,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932110,GSM5034012,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:09:00Z,1,GSM5034012,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521420,RNA-Seq,58,2056178648,PRJNA694637,SAMN17528703,739809803,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932110,GSM5034012,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:12:00Z,1,GSM5034012,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521421,RNA-Seq,58,1365035336,PRJNA694637,SAMN17528703,500198575,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932110,GSM5034012,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:11:00Z,1,GSM5034012,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521422,RNA-Seq,58,341681422,PRJNA694637,SAMN17528702,123302110,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932111,GSM5034013,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:05:00Z,1,GSM5034013,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
